subject,structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,original_mri_voxel_x,original_mri_voxel_z,original_mri_voxel_y,original_mri_world_x,original_mri_world_y,original_mri_world_z,original_mni_nlin6asym_x,original_mni_nlin6asym_y,original_mni_nlin6asym_z,alleninf_mni_nlin6asym_x,alleninf_mni_nlin6asym_y,alleninf_mni_nlin6asym_z,cic_mni_nlin6asym_x,cic_mni_nlin6asym_y,cic_mni_nlin6asym_z,original_mni_sym09c_x,original_mni_sym09c_y,original_mni_sym09c_z,alleninf_mni_sym09c_x,alleninf_mni_sym09c_y,alleninf_mni_sym09c_z,cic_mni_sym09c_x,cic_mni_sym09c_y,cic_mni_sym09c_z,distance_alleninf_mni_nlin6asym_to_original_mni_nlin6asym,distance_cic_mni_nlin6asym_to_original_mni_nlin6asym,distance_cic_mni_nlin6asym_to_alleninf_mni_nlin6asym,distance_original_mni_sym09c_to_original_mni_nlin6asym,distance_original_mni_sym09c_to_alleninf_mni_nlin6asym,distance_original_mni_sym09c_to_cic_mni_nlin6asym,distance_alleninf_mni_sym09c_to_original_mni_nlin6asym,distance_alleninf_mni_sym09c_to_alleninf_mni_nlin6asym,distance_alleninf_mni_sym09c_to_cic_mni_nlin6asym,distance_alleninf_mni_sym09c_to_original_mni_sym09c,distance_cic_mni_sym09c_to_original_mni_nlin6asym,distance_cic_mni_sym09c_to_alleninf_mni_nlin6asym,distance_cic_mni_sym09c_to_cic_mni_nlin6asym,distance_cic_mni_sym09c_to_original_mni_sym09c,distance_cic_mni_sym09c_to_alleninf_mni_sym09c
H0351.2001,4907,10,387,CX,TP-i,"temporal pole, right, inferior aspect",41168,45,122,65,47.5,25,-26,51.1,7,-34.2,51.11509651546349,5.33038240297692,-35.5325108345946,51.6246466294321,6.63175421250104,-35.6067204672525,51.280957107233,6.33979963028544,-37.9057734441207,51.0873424345768,3.78761681307146,-39.360384916263,51.6065102927249,5.51508103553247,-39.3614592046747,2.1362200142729364,1.5458724134844624,1.3995417017183605,3.768470090365523,2.584339042862596,2.342862470609969,6.078580297867116,4.127168028989235,4.740022166657922,2.9439800116233905,5.394645320055134,3.864769942194394,3.9173142453942984,1.7044549482444313,1.8037929645368118
H0351.2001,4903,10,451,CX,TP-s,"temporal pole, left, superior aspect",28194,138,99,62,-45.5,28,-3,-46.9,14.3,-12.1,-46.822224681886794,16.6753452196278,-12.3358102649795,-47.5310729516888,15.2625426878817,-13.6208622024575,-47.5055228704028,15.6293262271963,-12.8504462518636,-47.4460037503654,18.3267585327458,-13.2363093631785,-48.17946670728061,16.6518325022574,-14.5089967142053,2.388288172224188,1.9072921473155655,2.0371144654450446,1.6422349837428627,1.3512595405594137,0.8536531545630045,4.219490886979294,1.9817075674459672,3.089423311740809,2.725541030574614,3.601585254129869,2.562303281516824,1.7718136362428243,2.0616762631263845,2.227796716542613
H0351.2001,4904,10,459,CX,TP-i,"temporal pole, left, inferior aspect",28195,133,123,62,-40.5,28,-27,-41.8,7.7,-37.7,-38.8858772840274,4.57990164415867,-35.3711976952454,-43.3598963188124,6.83031992770789,-39.1320883939549,-41.2380193936023,6.82739459557033,-42.311854798886,-38.6316051568312,5.11383611372614,-39.9885002400932,-43.0008597156557,5.83046025678243,-43.4323656738995,4.863172331770859,2.289213210185287,6.263028630158957,4.727204996593105,7.665280040585427,3.8227326133586237,4.686598220222465,4.655021280630108,5.102596911998528,3.889428524887241,6.147947554058665,9.136706542091368,4.42956107626446,2.3145255880925806,5.609290925632728
H0351.2001,4905,10,443,CX,TP-m,"temporal pole, left, medial aspect",36301,118,119,62,-25.5,28,-23,-25.9,9.2,-33.1,-23.902218907641,9.3838272111803,-30.9835076995018,-28.7078212483113,8.45576454081134,-36.6370055071461,-25.515725243637,10.0417814914556,-34.1406804434946,-23.6109175293516,10.2591021772157,-31.4799124671655,-28.411271437290505,9.46659663157254,-39.1766582868083,2.9162409699175424,4.576915395630994,7.477777185623221,1.3925799629490498,3.6061123480339417,4.351616423147059,2.9977123933524035,1.0475592835352228,7.47168406547239,3.279513215817078,6.580526873309833,9.352332438401207,2.7494653202713897,5.837473616297247,9.105567466859402
H0351.2001,4226,10,457,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",28119,84,64,45,8.5,45,32,10.9,43.3,23.1,8.26235047231019,45.45430451150022,19.9841528232197,7.93768972716887,47.0892084770744,24.2415225004299,11.6916941609628,43.2619802228739,22.9559487482934,9.472482848444,45.9953301535352,19.3359019170229,9.30098659732147,47.0387798925012,23.6806959745159,4.61592099025127,4.943324453668917,4.57203588617968,0.8055904114831235,5.03966813805106,5.512977895010772,4.844692377521462,1.475587459451861,5.255213889098032,5.049835616497743,4.107618137234262,4.153764377353572,1.475007725565769,4.52823993857061,4.471625400670744
H0351.2001,4224,10,410,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",28221,94,75,53,-1.5,37,21,0,31.6,12.7,-1.2194263551015,35.7984726599272,9.540701856717538,-0.460552150382063,34.8320434077972,14.7737480514247,-1.4385315692121,32.7938380790407,11.2857468851198,-3.26117026523843,36.4395520701888,8.26758915522029,-1.6308532307688,35.593799225145,13.3001181904682,5.394009461413679,3.8676406055752675,5.375374222684428,2.344084961671772,3.481525270719848,4.156546263663006,7.3282168114668105,2.490083724607714,7.263446117896482,5.071737217567348,4.355485776995333,3.7873967919136984,2.030138298520632,3.4546290389864827,5.35719889479519
H0351.2001,4226,10,418,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",28220,86,76,49,6.5,41,20,8.6,35.7,11,9.39118372784611,42.6425221200992,7.53005504803905,7.86330211413571,42.0549057182949,12.2610545726579,8.74368079786768,35.9604637542997,9.98266226640041,9.6721630495027,41.3429674814702,7.83523355535207,8.39388687041788,40.8262556446857,11.4578234013049,7.801609003847503,6.520568157658921,5.006203328184695,1.059934716473301,7.147338400820264,6.565695772763809,6.558076108952876,1.3641574540010264,4.83391410906067,5.868975697141728,5.150784583307723,4.4408095172461435,1.5608592190239332,5.096507322290395,3.87609833521925
H0351.2001,4274,10,394,CX,SIG,"short insular gyri, right",36313,63,82,57,29.5,33,14,32.6,26.2,6.6,32.613898500743296,29.5912098306083,1.13410162190897,33.9364019951005,25.6791312231557,4.9033860601568104,31.5609975075781,26.810270853132,6.2593365807369,31.4110680862747,30.8378928509151,-0.404545768736919,32.7132312164522,26.1476768559782,4.17757891787749,6.432460055309744,2.221660063121743,5.591142969008451,1.2522013650629071,5.925390745009743,2.959835325842622,8.484531255076746,2.3169927388391587,7.820759118096617,7.787910230352389,2.425630416797077,4.5967967528324305,1.4974904913086449,2.4698964131728043,6.6850296589047975
H0351.2001,4089,24,469,CX,PoG-il,"postcentral gyrus, left, inferior lateral aspect of gyrus",35597,138,49,123,-45.5,-33,47,-48.1,-35.5,53.3,-48.007989455074394,-34.9675319045088,48.474756462325296,-47.2214693396916,-34.2158023311408,53.1228063176249,-49.5617741011779,-32.4070869138096,54.3336912619501,-49.7701851538044,-31.7739043213428,48.7050650547842,-48.9507180508308,-31.399209785571905,53.8046656055382,4.855405586659574,1.5660068246591274,4.773686070609218,3.5737113071195727,6.580064001445442,3.196047588181452,6.1470915566031525,3.6548095529509665,5.654666750284178,5.667961568523084,4.218398861910975,6.483023324395467,3.374674319285415,1.291926448151174,5.178595186461574
H0351.2001,4090,24,477,CX,PoG-pcs,"postcentral gyrus, left, bank of the posterior central sulcus",35595,126,59,123,-33.5,-33,37,-35.5,-38,42.8,-35.4859744128948,-35.9052378519475,39.003931655550794,-34.7103231820542,-35.2894103130604,43.1026835815442,-38.0955460381564,-34.822300953686,43.8541315983929,-37.6539372200954,-33.1395198250802,40.0604383541282,-37.0464026785655,-32.4213443615104,44.0606759851955,4.335707560449217,2.8394547501731275,4.216710298371339,4.236251160149105,5.613114632584323,3.4989425632778985,5.980711587297326,3.6695320330639967,4.747857278709667,4.173593069114506,5.9246994790263425,6.335859329278701,3.8211018256406732,2.6282988662259914,4.109352177732224
H0351.2001,4106,24,390,CX,SMG-s,"supramarginal gyrus, left, superior bank of gyrus",35596,136,61,125,-43.5,-35,35,-46.1,-40.9,40.9,-45.99335277706351,-39.5407793094516,37.463490482150895,-45.4912586913537,-38.2479558966309,40.9192818324333,-47.8010870585205,-36.8147626613149,42.2167963950502,-47.3560634789341,-35.6443460862846,39.6197370448816,-46.7820817484477,-34.0202955457927,42.6696623255832,3.6970869859988964,2.721079876837358,3.7237057757466303,4.617013541248285,5.770007547644699,3.0121244953897444,5.553257310634228,4.657099049717561,3.4561680507705415,2.8831646178794075,7.1363347479917,7.629027437260244,4.7542789229886955,3.00873824596442,3.5027188586677753
H0351.2001,4142,24,506,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",35869,144,91,133,-51.5,-43,5,-55,-58,10.2,-57.1388899497595,-61.42965977985271,4.3911962395370185,-56.5515148574486,-55.92146254261,14.8847928371079,-55.304484060719,-58.0426052072219,8.73634848513047,-56.1653630681899,-61.3940624592944,5.1860805587704,-57.2364104392245,-54.2700594805453,13.4258790660776,7.076695383460449,5.354885642221927,11.865951957427885,1.4955940304421578,5.8066799189478,6.622514625200316,6.165802398831208,1.2573236812104855,11.142866907148106,4.957598282123564,5.41482074313638,11.528004184068273,2.3075188889009492,6.321086762691173,10.944991564786525
H0351.2001,4143,24,498,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",39692,140,105,133,-47.5,-43,-9,-50.9,-61.8,-4.7,-52.7081024872721,-63.7978018639814,-6.743782521482049,-52.6362390977136,-60.8513187539798,-5.46217868175384,-51.2057336140362,-61.9852396391237,-5.04045830045805,-53.4175285874061,-63.8362558479537,-6.99797866015605,-52.9640005221178,-61.3085770230178,-5.18255183809681,3.3819364108928247,2.1202449513911823,3.2139439115033785,0.4936584051802403,2.9058230249236146,1.8734915512478054,3.9705155822972444,0.7545725792469895,3.4465844390273657,3.4857114005906977,2.1758793565037595,2.9494347526011992,0.6282546041412608,1.889329349141863,3.1449360079794335
H0351.2001,4107,24,482,CX,SMG-i,"supramarginal gyrus, left, inferior bank of gyrus",35861,148,78,133,-55.5,-43,18,-59.2,-54.4,24,-59.9282952856202,-53.08875690385779,21.2838535768112,-60.7352085045067,-51.6529944413151,26.4843216232515,-59.0628737496194,-53.8720231788268,23.2208865535516,-59.9842651737342,-51.8066029592868,21.224607300804,-59.9958259432296,-51.2941724629762,26.5483314963193,3.1027768002933303,4.009333937140979,5.4550335190269,0.9510945771458803,2.261538689798959,4.2861171851051765,3.878606026430472,1.284741797862579,5.315271038863825,3.0166295255910187,4.095545999837574,5.56235754605543,0.8243403713939343,4.31133435909625,5.348341609775453
H0351.2001,4149,24,569,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",35846,130,109,133,-37.5,-43,-13,-40.4,-62.7,-8.8,-39.3613646473808,-62.4660924742188,-10.040017175380198,-42.3015610476287,-60.926119115489,-5.77057936987739,-41.3044872163953,-63.2993085967257,-10.0520901317594,-40.4743563386346,-63.0289034776403,-10.8437606675312,-42.7323178402399,-61.9060097877387,-7.52962650602775,1.634355751225959,3.9924900957303304,5.407806578704981,1.6568034333562685,2.1142658728964716,4.99575008811434,2.071391809592429,1.4837487427281582,5.7877065925237305,1.1785492946196836,2.7719985171813026,4.240174448877492,2.059122136042792,3.2160231038741505,4.164464626095013
H0351.2001,4196,24,521,CX,LiG-pest,"lingual gyrus, right, peristriate",35843,87,102,129,5.5,-39,-6,5.2,-55.4,-1.2,7.27806661589551,-54.474673360990295,-6.85381174177491,6.51814276629822,-52.5694328183453,-3.14279577183672,4.97694635744227,-57.9529288977977,-1.64938140771785,6.82598402345152,-56.4689160551229,-7.0783089616089,6.45314913008281,-54.91413091982,-3.45318063745154,6.094274153694782,3.6775081690285325,4.24017279266556,2.6017575856084907,6.66929614916361,5.79548124585926,6.192004669374095,2.0571294551401786,5.548783634309957,5.924060161151483,2.6235995293277488,3.5267412312365214,2.366045672553748,3.829772765857107,3.9620598230314545
H0351.2001,4197,24,513,CX,LiG-str,"lingual gyrus, right, striate",35844,64,101,131,28.5,-41,-5,29.4,-56.7,0.8,30.1554046982513,-54.4385663868501,-3.654008114348221,31.581709177742,-53.7078021435435,-1.99464879550769,28.975494405542,-59.8653105951482,1.38308524867135,29.9984056296909,-57.3048319467951,-3.59292641537855,31.1534738656609,-56.4395060437618,-1.32695703401147,5.052020044250039,4.639306504064926,2.3069100971935614,3.2464418323299302,7.497602986882819,7.4910849043127845,4.474562936471041,2.8712119290649154,4.242636548295348,5.688856683194137,2.7688398153962037,3.2272384950654107,2.8445393246272745,4.880989707726116,2.686557050483079
H0351.2001,4204,24,545,CX,OTG-i,"occipito-temporal gyrus, right, inferior bank of gyrus",35849,73,115,136,19.5,-46,-19,19.7,-66.1,-13.4,20.786478578799,-66.6947791234218,-18.2638174825329,24.9118940127441,-65.312224808619,-14.8916996884878,18.9074556456644,-69.0243960240249,-13.3436415332211,20.7079039728425,-69.7308332131197,-18.3260486081659,24.2345070181738,-68.0211216149493,-14.9875629156628,5.019055529802412,5.4781015792761405,5.5046968447797235,3.0304116775942425,5.758990663215876,7.227031153152344,6.2019976725227854,3.0377082014686843,6.999456049580575,5.3446279516384125,5.174245661783043,4.937806042212067,2.7939514680974358,5.664495862555584,5.1483521157071515
H0351.2001,4145,24,414,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",35829,57,116,137,35.5,-47,-20,36.5,-67,-14,38.1862066008822,-65.3806135045799,-16.2636531337229,46.1666902525996,-64.5767806147993,-11.4597476632383,34.6841916860353,-69.1638737947029,-14.1716353047744,36.3976790032766,-67.7472425080472,-16.0986179992459,41.9465308017465,-67.9197798447052,-13.1830356663743,3.2542020269524166,10.284443327810205,9.349426420875966,2.830012068933671,5.563605439215662,12.658733418181518,2.2300310443942237,2.971026826378602,11.269628538697608,2.942132779714611,5.583737409613364,5.484305587634989,5.652885208769825,7.434155529248402,6.270577784676357
H0351.2001,4146,24,422,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",35828,62,117,137,30.5,-47,-21,31.3,-67.4,-15.1,33.0888505428563,-66.1984484529002,-17.6061836922951,37.6486024380618,-66.2028568029874,-15.0105652961548,30.446584776334,-69.4199971907763,-14.9497924917245,32.1191599735697,-68.3645736776456,-17.6544329845277,35.7723567275552,-68.5374647705151,-15.1319687954942,3.305248717500868,6.461106973032537,5.246769638335821,2.198014670167455,4.941291214036643,7.88813945162863,2.850711019087788,2.373757840143477,6.499060714282697,3.3505979731665714,4.614848080550057,4.335198050024649,2.997570872871917,5.401471887817407,4.442810308608753
H0351.2001,4271,24,398,CX,LIG,"long insular gyri, right",35831,45,83,132,47.5,-42,13,49.6,-52.2,20.6,51.0007800195613,-48.8536526055413,17.4615412056724,51.8525244647336,-47.0249092268064,16.197670909457,47.9597026695586,-54.8776044601915,21.5318811917593,49.2005370619405,-52.0036053025736,20.1385250156669,49.9589187314892,-51.0459327652971,19.0066848614833,4.796889528777473,7.157927940155455,2.3805753654955373,3.2754455472569384,7.880597375718474,10.260247720851487,0.6411713321925533,4.508804610867162,6.881190513702145,3.4265117219646286,1.9998367354999527,2.877331430255273,5.257844839166593,5.005515892110977,1.6653352755476665
H0351.2001,4074,24,437,CX,PCLa-i,"paracentral lobule, anterior part, left, inferior bank of gyrus",35039,109,62,117,-16.5,-27,34,-17.4,-32.1,38.8,-16.845668853798,-31.4352022791616,36.167805142452394,-15.6586973273063,-29.105335332279,38.5757386055897,-18.3246894995874,-32.0526577675537,40.4824538106929,-17.7468137765617,-31.5203943603235,37.7462392675925,-17.0208587965837,-29.2180814610843,40.3710230541806,2.7708642690289973,3.4713750363580136,3.5546202269404947,1.9204017243106397,4.602710775311263,4.407923170100566,1.2516525773239877,1.8195532830676617,3.2986072161335036,2.8467726835511322,3.3041361887550753,4.755350360538938,2.2563780288987196,3.122052874758806,3.566110660831184
H0351.2001,4123,24,453,CX,Pcu-s,"precuneus, right, superior lateral bank of gyrus",35042,87,87,126,5.5,-36,9,5.4,-48.1,14.3,8.94824459002377,-46.19824060990211,8.593025050724991,6.38733937691967,-47.2482835808206,10.4603258158596,5.576264968818,-48.5808080540094,15.3313262903749,8.91308323140156,-47.779483677873,10.0732636823658,6.21792581737522,-47.9995104247107,11.8500009295644,6.9840025429628065,4.055041028679015,3.338807855919741,1.1514684716704875,7.902631067423966,5.114695376056414,5.505432262984675,2.166257687291155,2.6098606584923822,6.278829450068302,2.5848783806218143,4.615962025554305,1.5887855886774196,3.5873753422553682,3.2355958494978916
H0351.2001,4124,24,461,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",35043,83,92,128,9.5,-38,4,9.5,-51.5,9.4,14.0483386915904,-47.5219077808708,3.1765079413586497,10.2553652179758,-50.1650321663889,5.43776566582742,9.40764104613376,-52.4053762950181,11.046062242117,13.5249122777407,-49.1668237806391,4.62167652706429,9.75985565418729,-51.6512242776694,6.89607492145577,8.674356227483774,4.248766485487286,5.146459053109634,1.8808926914800885,10.35925790092124,6.0984234498622705,6.669033312715378,2.25127432760198,3.5145923575580804,8.289323048282169,2.5219108909976313,7.019794869670773,2.1403183418570215,4.232634540926772,5.051810097838037
H0351.2001,4234,24,445,CX,CgGp-i,"cingulate gyrus, parietal part, right, inferior bank of gyrus",35041,83,76,125,9.5,-35,20,9.7,-43.8,25.9,10.9419409400249,-42.5584388470837,22.148914357329893,8.80229613451492,-41.4332948978359,24.5023475126367,10.5320749306374,-45.1478970388608,26.3259784267075,11.3854066128233,-43.6645265755625,22.4752638629416,9.44344720235859,-42.8565266386822,24.9151146127209,4.1418033383523385,2.8914698245268338,3.373822226610662,1.6403148288012115,4.931647606256774,4.485090128456327,3.819393421441554,1.2355548817656499,3.969876908129319,4.213854001126148,1.3877898066961882,3.1600955153682433,1.6146330725156657,2.902761675234283,3.2213261137440936
H0351.2001,4013,24,389,CX,PrG-sl,"precentral gyrus, left, superior lateral aspect of gyrus",35024,111,29,113,-18.5,-23,67,-19.2,-18.7,73.3,-21.0749988895916,-21.451945777845896,71.2585471855524,-18.891738789104,-19.1003841471838,73.3515977075253,-20.5800412642061,-20.9945327583746,74.4310773154116,-22.9246950165944,-23.7141432941476,72.9505443172277,-20.3839802673864,-21.4338203311192,74.7394882891932,3.9059385547893104,0.5079318486579015,3.831100006096726,2.9066699784468892,3.2433250139592116,2.7574336678430305,6.255965570166636,3.3766503607285383,6.141038448089617,3.884026344347765,3.308732296684858,3.5489133879357304,3.0980557323405136,0.5714287486561161,3.8542735745389716
H0351.2001,4014,24,405,CX,PrG-il,"precentral gyrus, left, inferior lateral aspect of gyrus",35025,119,45,116,-26.5,-26,51,-27.8,-26.6,56.6,-29.253565546706906,-24.9955358497517,53.2149409866041,-29.1532464251069,-24.0741812850559,56.0153035589858,-29.0514358586614,-25.816571031276,58.8232206419056,-30.1457526825609,-24.0780471880546,55.0974318358895,-30.2838676773046,-23.4377491998961,58.1269109402701,4.018181495674155,2.924535176051256,2.9497438358000925,2.668812972086034,5.67166253158267,3.306158762631603,3.757727068484267,2.2763029515794617,1.3518772563924237,4.254585372460359,4.301265602195803,5.255061422333717,2.478353475119376,2.7681272900005007,3.0994839746789387
H0351.2001,4015,24,397,CX,PrG-cs,"precentral gyrus, left, bank of the central sulcus",35026,113,43,113,-20.5,-23,53,-21.4,-22.7,58.2,-23.845796306145505,-22.3285529205547,56.888911009100504,-21.9805408744666,-23.0175074422732,58.2081214751011,-23.029528345753,-22.7489521966868,60.2797083973175,-25.3342121830844,-21.3631324597371,58.850479885694,-23.6771640499999,-22.9407268824664,60.2904014343615,2.7997940720776797,0.6617436370552691,2.3862423204715686,2.642526436016466,3.512909885333658,2.3375134248054725,4.205753725960519,2.6448385482878383,3.7942973205518533,3.0454487471985883,3.1005166826409014,3.460250122548607,2.687064435933462,0.6755174879767838,2.7033288265215605
H0351.2001,4088,24,421,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",35028,130,35,118,-37.5,-28,61,-39.4,-26.1,67.4,-38.9640655760974,-25.9835061445993,63.629459945863,-41.2644840536965,-27.393831725531,66.8597285353672,-41.303809979476,-26.1181909313579,67.5049344286958,-40.8923665155946,-25.5521393563624,64.6770999766803,-43.0327086602416,-26.3749057145777,67.9353689253722,3.79744413258983,2.3328511688437263,4.20898783279866,1.9067864542894664,4.529000588652415,1.4300687427473404,3.153013421904427,2.2365087644430313,2.87996001187734,2.9131336731313007,3.6822228678280746,5.936994383469783,2.3069093444691138,1.8000741607516326,3.9842597202457637
H0351.2001,4018,24,444,CX,PrG-sl,"precentral gyrus, right, superior lateral aspect of gyrus",35010,85,30,123,7.5,-33,66,8,-28.8,74.7,9.82676798683512,-26.8805997409467,72.32747070611079,8.63553569531395,-28.1962492521344,75.1935219892166,7.98570972150793,-30.8762737905808,76.4635408151678,9.72075601975383,-28.5774542635848,74.2079684074678,8.62382607397528,-30.240778748046495,77.0334471404612,3.5566942351770945,1.0059744228392538,3.3710855767903203,2.7241867175865266,6.0383758242000685,3.036075285821852,1.8035029726522216,2.535118421883057,1.5147066632949746,3.6582186595572015,2.8124682982605154,5.906275171893919,2.7505567685595804,1.0657577811028847,3.457344894157003
H0351.2001,4020,24,436,CX,PrG-cs,"precentral gyrus, right, bank of the central sulcus",35015,81,36,124,11.5,-34,60,12.1,-31.5,68.5,14.555970710076098,-28.833564487919197,66.85986001704221,12.8974360341788,-30.4160018730362,69.5656276109074,11.7371009669295,-32.5764178291636,69.831646339541,13.9081498375115,-29.6804006958765,68.3805580270549,12.4543827215482,-31.4868732713277,70.9393146278951,3.9789106087639223,1.7165425637006633,3.546268971888725,1.750329404642943,5.548557624237369,2.466686144559568,2.567998023239233,1.8572360872259694,1.722510203934455,3.899490444324946,2.4649574597141752,5.300817813851591,1.7972417227942121,1.7112946841628502,3.4531170463302896
H0351.2001,4076,24,452,CX,PCLa-s,"paracentral lobule, anterior part, right, superior bank of gyrus",35011,91,37,119,1.5,-29,59,1.7,-26.8,66.3,3.16904224915613,-24.8217721852078,63.261977396710385,1.49768188602849,-25.1083980491477,66.923886626853,1.2398330254496,-28.2422931911977,68.2142288596621,3.01225244820632,-25.9854044764484,65.040580438384,1.22973217068477,-26.7224422786112,68.9025464174072,3.911655884037069,1.814299948336638,4.035489940405894,2.4405399855370913,6.320332802436903,3.398936285668972,1.9929149472556076,2.1312090302807847,2.570973835119305,4.278675213522171,2.6458297160238633,6.260150897675171,2.56749496423521,1.6684813106706242,4.31687207185076
H0351.2001,4077,24,468,CX,PCLa-i,"paracentral lobule, anterior part, right, inferior bank of gyrus",35012,92,49,120,0.5,-30,47,0.5,-31.2,53.6,0.4775426048607621,-28.6040247575276,49.9038089164546,0.202761560973789,-27.2025722499177,54.5067395285017,0.0908273414541878,-31.8327108757586,55.4213414880045,-0.09846338348904,-29.1913845120008,51.6246499384093,-0.129849202869893,-28.0897270834519,55.7796153706976,4.516793145607466,4.109739149789223,4.8193924899810705,1.9710479782925396,6.404461602908025,4.720933139574176,2.8800525109507658,1.9073720671729824,3.5146196218506622,4.62896345429505,3.8498351650362483,5.929462740702706,1.5867849660661957,3.7665615595268642,4.298647683056368
H0351.2001,4093,24,420,CX,PoG-sl,"postcentral gyrus, right, superior lateral aspect of gyrus",35009,68,33,126,24.5,-36,63,25.8,-32.4,72.4,26.332853345766303,-29.54680821264261,69.3786610642485,28.4399600333306,-30.2116694285211,72.0844523900127,23.9080273106854,-35.3666422732694,74.4798907010145,25.1676220631701,-31.3162335049937,71.9317483998947,27.6635351878123,-32.7767027550729,75.146035547833307,4.189644976394302,3.4435083798098662,3.4933144329903043,4.0873551794317935,8.110042761949998,7.269820075798978,1.3392950502740821,3.3176625432056124,3.457105161632471,4.948274377736923,3.3399670046062244,6.742814053040241,4.068847863868874,4.610355201068717,4.323678367500452
H0351.2001,4095,24,396,CX,PoG-pcs,"postcentral gyrus, right, bank of the posterior central sulcus",34998,55,58,128,37.5,-38,38,39.3,-41.2,46.3,40.1892203024892,-37.4784909558461,38.1331667923088,42.9479095950361,-34.9928910958929,42.993105496708,38.4419615496952,-48.2540483722964,45.8996502839973,40.3176328148314,-43.3752576591629,38.2945720185702,41.783503687539,-40.1406264639509,43.695687699408,9.018730894883491,7.922814942740048,6.116173435010624,7.117310469271548,13.397157034651137,14.304190389439722,8.357882482748108,5.900372782607571,9.96286314202361,9.228106899071287,3.7513338179793876,6.369485365182495,5.32434430597047,9.047152590515761,6.4640286959668645
H0351.2001,4110,24,475,CX,SMG-i,"supramarginal gyrus, right, inferior bank of gyrus",35001,43,62,130,49.5,-40,34,51.9,-44.1,42.7,53.5496714964723,-43.0776853102199,37.1220614426505,53.3357037208715,-43.8687470787685,37.7085665309023,50.4785206019378,-48.753005515331,43.632333636962,53.0019952238138,-44.0852905801803,39.3266388619912,52.7364957475939,-45.6060538639893,39.6402078657583,5.905924307064867,5.19895481458832,1.0077445852992974,4.95381772125567,9.166508129684273,8.192099399853895,3.5488273003582345,2.4850310415670838,1.6662564381413942,6.833336987028518,3.511445753781081,3.6599130796324313,2.666181409382704,5.562267939194556,1.575289324974329
H0351.2001,4109,24,388,CX,SMG-s,"supramarginal gyrus, right, superior bank of gyrus",34999,50,59,128,42.5,-38,37,44.6,-41.3,45.4,46.69032730633579,-38.4387867276049,38.1981593836423,47.5430894399651,-36.6881719336536,41.72159507665,43.6736400468487,-47.800586619478,45.1146909639338,46.060443667151,-42.7011883667529,39.357435160715,46.5236064516136,-41.5527065169698,42.6213210703001,8.026363927779649,6.592525794056476,4.025724095875649,6.572455432043636,12.024230051782798,12.246285087973288,6.3725045610818105,4.461921274477147,6.629016308659948,8.052744156216594,3.388979043719017,5.411899075584754,5.050994866307733,7.305833813472995,3.4909141431694533
H0351.2001,4121,26,401,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",36851,96,64,134,-3.5,-44,32,-4.2,-50.2,40.2,-4.52664665102383,-48.6094250518036,35.5478839108753,-3.21465648485455,-46.7878040655146,40.1134831559331,-5.20974927334302,-52.2707653391073,40.7196913524499,-5.65729418885186,-50.6588732678057,35.3910619112069,-4.23297147348007,-48.5960655899283,40.7572600084965,4.927353326802129,3.552670559236418,5.087663282911497,2.361724324826273,6.373353442637472,5.866067502161915,5.0458058395674685,2.3458889539896797,6.576695076902785,5.585050064502957,1.698302513377703,5.21766450738202,2.172837728094483,3.8024892532180083,5.922833167732196
H0351.2001,4051,4,385,CX,MOrG,"medial orbital gyrus, left",27166,104,98,25,-11.5,65,-2,-10,54.2,-17.6,-8.634530834889329,55.829151805124205,-25.837275582656805,-11.3275490050804,54.0277437314932,-20.5320135537764,-10.5959909962745,54.6610749979205,-19.2984790518793,-9.0523954479727209,56.8394256684355,-28.2620510516712,-11.3798228633864,54.6060180315025,-21.8375877021361,8.50713527984841,3.2231602601264435,6.216367356246124,1.8581244605839684,6.92586380627978,1.5677668770110516,11.024692960561847,2.6598496553172417,8.534363405773567,9.352728043513483,4.475031989776623,5.003017858401849,1.428865836661579,2.657912038284975,7.188793874931287
H0351.2001,4073,24,460,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",35014,94,30,116,-1.5,-26,66,-1.3,-21.7,73.1,-1.66140079037236,-22.2816653260005,69.0712500621879,-2.45679971377347,-21.392717680089,73.1492297534523,-1.8466165783956,-23.2415997107703,74.9610223686942,-2.34050397948177,-24.4419433513178,71.1893975172942,-2.89405279347987,-22.9805833698193,75.2288378784009,4.086535347231685,1.1979280322879347,4.248859344210415,2.47764477050367,5.970359849597426,2.659564006133496,3.500186240769889,3.1007307089943597,3.6266023059855432,3.988722056003977,2.951753510707353,6.318528713800007,2.6527867719980085,1.1121948130399484,4.331173942009466
